experiment,data-type,test-data,num_train,train_breakdown,train_type,num_test,test_breakdown,test_type,num_overlap,overlap-type,th_runs,subset,plda_rank,c_fa,c_miss,p_target,O1,O2,train-test_split,output_data,output_metrics,mindcf_fp_rate,mindcf_precision,mindcf_recall,mindcf_mcc,mindcf_fscore,mindcf_accuracy,mindcf_confusion,mindcf_threshold,mindcf_average
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_13.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_13_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_13_r500_s100metrics.json,1.53E-06,0.666666667,0.4,0.516395007,0.5,0.999993865,"[[     2      3]
 [     1 651994]]",53.38085822,4.40E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_14.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_14_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_14_r500_s100metrics.json,1.53E-06,0,0,-3.43E-06,nan,0.999990798,"[[     0      5]
 [     1 651994]]",52.11426698,4.02E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_28.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_28_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_28_r500_s100metrics.json,0,1,0.8,0.894426505,0.888888889,0.999998466,"[[     4      1]
 [     0 651995]]",51.54829658,4.29E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_21.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_21_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_21_r500_s100metrics.json,0,1,0.6,0.774595481,0.75,0.999996933,"[[     3      2]
 [     0 651995]]",53.3975546,4.35E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_29.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_29_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_29_r500_s100metrics.json,0,1,0.2,0.447212224,0.333333333,0.999993865,"[[     1      4]
 [     0 651995]]",52.03225742,4.17E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_23.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_23_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_23_r500_s100metrics.json,0,1,0.4,0.632454077,0.571428571,0.999995399,"[[     2      3]
 [     0 651995]]",51.54184212,3.92E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_26.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_26_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_26_r500_s100metrics.json,0,nan,0,nan,nan,0.999992331,"[[     0      5]
 [     0 651995]]",52.7781673,4.08E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_25.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_25_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_25_r500_s100metrics.json,0,1,0.6,0.774595481,0.75,0.999996933,"[[     3      2]
 [     0 651995]]",52.65811497,4.16E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_27.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_27_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_27_r500_s100metrics.json,1.53E-06,0.8,0.8,0.799998466,0.8,0.999996933,"[[     4      1]
 [     1 651994]]",51.42422217,4.14E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_24.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_24_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_24_r500_s100metrics.json,0,nan,0,nan,nan,0.999992331,"[[     0      5]
 [     0 651995]]",51.88465434,3.78E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_20.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_20_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_20_r500_s100metrics.json,0,1,0.4,0.632454077,0.571428571,0.999995399,"[[     2      3]
 [     0 651995]]",52.33240912,4.04E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_22.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_22_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_22_r500_s100metrics.json,0,1,0.2,0.447212224,0.333333333,0.999993865,"[[     1      4]
 [     0 651995]]",52.71019248,4.00E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_39.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_39_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_39_r500_s100metrics.json,0,1,0.6,0.774595481,0.75,0.999996933,"[[     3      2]
 [     0 651995]]",50.6824688,4.04E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_36.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_36_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_36_r500_s100metrics.json,3.07E-06,0.714285714,1,0.845152958,0.833333333,0.999996933,"[[     5      0]
 [     2 651993]]",51.51157569,4.00E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_35.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_35_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_35_r500_s100metrics.json,0,1,0.2,0.447212224,0.333333333,0.999993865,"[[     1      4]
 [     0 651995]]",51.68147184,3.97E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_38.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_38_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_38_r500_s100metrics.json,0,1,0.2,0.447212224,0.333333333,0.999993865,"[[     1      4]
 [     0 651995]]",52.52810911,4.27E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_31.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_31_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_31_r500_s100metrics.json,1.53E-06,0.666666667,0.4,0.516395007,0.5,0.999993865,"[[     2      3]
 [     1 651994]]",50.65953376,4.20E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_34.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_34_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_34_r500_s100metrics.json,0,1,0.8,0.894426505,0.888888889,0.999998466,"[[     4      1]
 [     0 651995]]",52.82491681,4.52E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_33.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_33_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_33_r500_s100metrics.json,1.53E-06,0.75,0.6,0.670818164,0.666666667,0.999995399,"[[     3      2]
 [     1 651994]]",52.44853346,4.04E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_37.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_37_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_37_r500_s100metrics.json,0,1,0.6,0.774595481,0.75,0.999996933,"[[     3      2]
 [     0 651995]]",52.32111745,4.04E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_32.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_32_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_32_r500_s100metrics.json,0,1,0.4,0.632454077,0.571428571,0.999995399,"[[     2      3]
 [     0 651995]]",51.9645786,3.95E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_30.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_30_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_30_r500_s100metrics.json,0,1,0.2,0.447212224,0.333333333,0.999993865,"[[     1      4]
 [     0 651995]]",52.8747347,4.30E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_47.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_47_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_47_r500_s100metrics.json,0,1,0.2,0.447212224,0.333333333,0.999993865,"[[     1      4]
 [     0 651995]]",52.5112124,4.23E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_41.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_41_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_41_r500_s100metrics.json,0,1,0.4,0.632454077,0.571428571,0.999995399,"[[     2      3]
 [     0 651995]]",52.46261757,3.93E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_42.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_42_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_42_r500_s100metrics.json,0,1,0.6,0.774595481,0.75,0.999996933,"[[     3      2]
 [     0 651995]]",52.17212671,3.68E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_43.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_43_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_43_r500_s100metrics.json,0,1,0.4,0.632454077,0.571428571,0.999995399,"[[     2      3]
 [     0 651995]]",52.73386946,4.12E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_44.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_44_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_44_r500_s100metrics.json,0,1,0.2,0.447212224,0.333333333,0.999993865,"[[     1      4]
 [     0 651995]]",52.70470766,4.38E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_49.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_49_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_49_r500_s100metrics.json,0,1,0.6,0.774595481,0.75,0.999996933,"[[     3      2]
 [     0 651995]]",51.85765105,4.04E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_40.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_40_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_40_r500_s100metrics.json,0,1,0.2,0.447212224,0.333333333,0.999993865,"[[     1      4]
 [     0 651995]]",52.23609692,4.10E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_45.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_45_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_45_r500_s100metrics.json,0,1,0.4,0.632454077,0.571428571,0.999995399,"[[     2      3]
 [     0 651995]]",52.01644651,3.96E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_48.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_48_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_48_r500_s100metrics.json,0,1,0.4,0.632454077,0.571428571,0.999995399,"[[     2      3]
 [     0 651995]]",52.08593751,4.01E-05
train-2-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_all_te163_1_o5_s_46.csv,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_46_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_all_te163_1_o5_s_46_r500_s100metrics.json,0,1,0.2,0.447212224,0.333333333,0.999993865,"[[     1      4]
 [     0 651995]]",51.86892306,4.12E-05
train-2-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.000693963,0.03164557,./Speech_risk/speaker_info/train2/7205/v_tr7205_all_te163_1_o5_s_6.csv,./Speech_risk/outputs/train2/7205/v_tr7205_all_te163_1_o5_s_6_r500_s100data.json,./Speech_risk/outputs/train2/7205/v_tr7205_all_te163_1_o5_s_6_r500_s100metrics.json,0,1,0.6,0.77459601,0.75,0.999998297,"[[      3       2]
 [      0 1174410]]",51.98907955,4.34E-05
train-2-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.000693963,0.03164557,./Speech_risk/speaker_info/train2/7205/v_tr7205_all_te163_1_o5_s.csv,./Speech_risk/outputs/train2/7205/v_tr7205_all_te163_1_o5_s_r500_s100data.json,./Speech_risk/outputs/train2/7205/v_tr7205_all_te163_1_o5_s_r500_s100metrics.json,0,1,0.6,0.77459601,0.75,0.999998297,"[[      3       2]
 [      0 1174410]]",50.88665336,3.69E-05
